COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數
"10007","彰化縣","10007230","芳苑鄉","10007230-026","漢寶村",1007,3850,2012,1838
"10007","彰化縣","10007230","芳苑鄉","10007230-012","福榮村",224,670,368,302
"10007","彰化縣","10007230","芳苑鄉","10007230-019","興仁村",446,1574,838,736
"10007","彰化縣","10007080","花壇鄉","10007080-016","三春村",611,2255,1129,1126
"10007","彰化縣","10007080","花壇鄉","10007080-007","中口村",255,807,420,387
"10007","彰化縣","10007080","花壇鄉","10007080-003","中庄村",802,2908,1531,1377
"10007","彰化縣","10007080","花壇鄉","10007080-010","文德村",1080,3425,1731,1694
"10007","彰化縣","10007080","花壇鄉","10007080-008","北口村",632,2040,1081,959
"10007","彰化縣","10007080","花壇鄉","10007080-017","永春村",648,2218,1139,1079
"10007","彰化縣","10007080","花壇鄉","10007080-011","白沙村",1703,5324,2750,2574
"10007","彰化縣","10007080","花壇鄉","10007080-012","岩竹村",407,1502,816,686
"10007","彰化縣","10007080","花壇鄉","10007080-001","花壇村",1228,3964,2005,1959
"10007","彰化縣","10007080","花壇鄉","10007080-002","金墩村",637,2189,1123,1066
"10007","彰化縣","10007080","花壇鄉","10007080-009","長沙村",1752,6087,3128,2959
"10007","彰化縣","10007080","花壇鄉","10007080-018","長春村",518,1994,1013,981
"10007","彰化縣","10007080","花壇鄉","10007080-006","南口村",616,2005,1028,977
"10007","彰化縣","10007080","花壇鄉","10007080-005","崙雅村",448,1696,893,803
"10007","彰化縣","10007080","花壇鄉","10007080-004","劉厝村",379,1182,623,559
"10007","彰化縣","10007080","花壇鄉","10007080-013","橋頭村",1147,4125,2082,2043
"10007","彰化縣","10007080","花壇鄉","10007080-015","灣東村",336,1189,643,546
"10007","彰化縣","10007080","花壇鄉","10007080-014","灣雅村",311,1077,547,530
"10007","彰化縣","10007090","芬園鄉","10007090-014","大竹村",367,1159,614,545
"10007","彰化縣","10007090","芬園鄉","10007090-002","大埔村",455,1692,895,797
"10007","彰化縣","10007090","芬園鄉","10007090-013","中崙村",339,1114,608,506
"10007","彰化縣","10007090","芬園鄉","10007090-012","同安村",409,1472,793,679
"10007","彰化縣","10007090","芬園鄉","10007090-009","圳墘村",245,776,413,363
"10007","彰化縣","10007090","芬園鄉","10007090-003","竹林村",586,2125,1105,1020
"10007","彰化縣","10007090","芬園鄉","10007090-004","社口村",817,2914,1503,1411
"10007","彰化縣","10007090","芬園鄉","10007090-007","芬園村",303,1103,569,534
"10007","彰化縣","10007090","芬園鄉","10007090-005","茄荖村",813,2818,1504,1314
"10007","彰化縣","10007090","芬園鄉","10007090-011","進芬村",320,1196,610,586
"10007","彰化縣","10007090","芬園鄉","10007090-015","楓坑村",184,701,386,315
"10007","彰化縣","10007090","芬園鄉","10007090-010","溪頭村",542,1855,959,896
"10007","彰化縣","10007090","芬園鄉","10007090-006","嘉興村",544,1870,986,884
"10007","彰化縣","10007090","芬園鄉","10007090-008","縣庄村",355,1335,740,595
"10007","彰化縣","10007090","芬園鄉","10007090-001","舊社村",581,2128,1099,1029
"10007","彰化縣","10007100","員林鎮","10007100-039","三多里",911,2934,1414,1520
"10007","彰化縣","10007100","員林鎮","10007100-018","三和里",2412,7998,3941,4057
"10007","彰化縣","10007100","員林鎮","10007100-038","三信里",895,2793,1332,1461
"10007","彰化縣","10007100","員林鎮","10007100-017","三條里",986,3128,1560,1568
"10007","彰化縣","10007100","員林鎮","10007100-037","三愛里",1103,3571,1720,1851
"10007","彰化縣","10007100","員林鎮","10007100-011","三義里",993,3176,1611,1565
"10007","彰化縣","10007100","員林鎮","10007100-019","三橋里",1033,3530,1749,1781
"10007","彰化縣","10007100","員林鎮","10007100-023","大明里",772,2890,1492,1398
"10007","彰化縣","10007100","員林鎮","10007100-016","大埔里",695,2777,1429,1348
"10007","彰化縣","10007100","員林鎮","10007100-022","大饒里",1110,3650,1859,1791
"10007","彰化縣","10007100","員林鎮","10007100-030","大峰里",248,889,463,426
"10007","彰化縣","10007100","員林鎮","10007100-008","中山里",268,785,392,393
"10007","彰化縣","10007100","員林鎮","10007100-020","中央里",685,2246,1153,1093
"10007","彰化縣","10007100","員林鎮","10007100-003","中正里",1435,4231,2033,2198
"10007","彰化縣","10007100","員林鎮","10007100-035","中東里",604,2094,1106,988
"10007","彰化縣","10007100","員林鎮","10007100-004","仁美里",1082,3270,1606,1664
"10007","彰化縣","10007100","員林鎮","10007100-040","仁愛里",549,1855,904,951
"10007","彰化縣","10007100","員林鎮","10007100-028","出水里",584,2057,1086,971
"10007","彰化縣","10007100","員林鎮","10007100-002","民生里",1166,3262,1586,1676
"10007","彰化縣","10007100","員林鎮","10007100-007","光明里",373,1111,566,545
"10007","彰化縣","10007100","員林鎮","10007100-033","西東里",642,2428,1267,1161
"10007","彰化縣","10007100","員林鎮","10007100-006","和平里",1224,3471,1680,1791
"10007","彰化縣","10007100","員林鎮","10007100-041","忠孝里",888,2811,1372,1439
"10007","彰化縣","10007100","員林鎮","10007100-036","東北里",745,2882,1505,1377
"10007","彰化縣","10007100","員林鎮","10007100-001","東和里",462,1323,670,653
"10007","彰化縣","10007100","員林鎮","10007100-027","林厝里",904,3394,1762,1632
"10007","彰化縣","10007100","員林鎮","10007100-013","南平里",1837,5887,2873,3014
"10007","彰化縣","10007100","員林鎮","10007100-034","南東里",621,2223,1161,1062
"10007","彰化縣","10007100","員林鎮","10007100-014","南興里",1576,5659,2807,2852
"10007","彰化縣","10007100","員林鎮","10007100-026","振興里",945,3132,1592,1540
"10007","彰化縣","10007100","員林鎮","10007100-032","浮圳里",761,2799,1447,1352
"10007","彰化縣","10007100","員林鎮","10007100-025","崙雅里",814,2874,1501,1373
"10007","彰化縣","10007100","員林鎮","10007100-010","惠來里",2231,6564,3188,3376
"10007","彰化縣","10007100","員林鎮","10007100-029","湖水里",408,1460,793,667
"10007","彰化縣","10007100","員林鎮","10007100-012","新生里",1669,5223,2571,2652
"10007","彰化縣","10007100","員林鎮","10007100-005","新興里",315,970,485,485
"10007","彰化縣","10007100","員林鎮","10007100-015","源潭里",572,2156,1129,1027
"10007","彰化縣","10007100","員林鎮","10007100-021","溝皂里",786,2671,1341,1330
"10007","彰化縣","10007100","員林鎮","10007100-024","萬年里",1260,4182,2112,2070
"10007","彰化縣","10007100","員林鎮","10007100-009","黎明里",790,2192,1106,1086
"10007","彰化縣","10007100","員林鎮","10007100-031","鎮興里",689,2390,1249,1141
"10007","彰化縣","10007150","埔心鄉","10007150-017","二重村",469,1590,852,738
"10007","彰化縣","10007150","埔心鄉","10007150-010","大華村",203,695,368,327
"10007","彰化縣","10007150","埔心鄉","10007150-011","仁里村",392,1394,717,677
"10007","彰化縣","10007150","埔心鄉","10007150-008","太平村",705,2449,1267,1182
"10007","彰化縣","10007150","埔心鄉","10007150-006","瓦中村",651,2184,1128,1056
"10007","彰化縣","10007150","埔心鄉","10007150-005","瓦北村",604,2040,1072,968
"10007","彰化縣","10007150","埔心鄉","10007150-007","瓦南村",474,1714,871,843
"10007","彰化縣","10007150","埔心鄉","10007150-016","芎蕉村",620,2153,1115,1038
"10007","彰化縣","10007150","埔心鄉","10007150-001","東門村",1242,4258,2156,2102
"10007","彰化縣","10007150","埔心鄉","10007150-004","油車村",427,1507,792,715
"10007","彰化縣","10007150","埔心鄉","10007150-013","南館村",376,1235,630,605
"10007","彰化縣","10007150","埔心鄉","10007150-002","埔心村",427,1543,808,735
"10007","彰化縣","10007150","埔心鄉","10007150-019","埤霞村",277,968,519,449
"10007","彰化縣","10007150","埔心鄉","10007150-020","埤腳村",305,1103,563,540
"10007","彰化縣","10007150","埔心鄉","10007150-018","梧鳳村",316,1065,569,496
"10007","彰化縣","10007150","埔心鄉","10007150-014","新館村",299,1098,584,514
"10007","彰化縣","10007150","埔心鄉","10007150-009","經口村",876,2730,1393,1337
"10007","彰化縣","10007150","埔心鄉","10007150-003","義民村",581,1840,929,911
"10007","彰化縣","10007150","埔心鄉","10007150-012","舊館村",531,1812,898,914
"10007","彰化縣","10007150","埔心鄉","10007150-015","羅厝村",491,1656,864,792
"10007","彰化縣","10007140","埔鹽鄉","10007140-003","部子村",392,1485,783,702
"10007","彰化縣","10007140","埔鹽鄉","10007140-021","三省村",452,1601,835,766
"10007","彰化縣","10007140","埔鹽鄉","10007140-013","大有村",422,1490,781,709
"10007","彰化縣","10007140","埔鹽鄉","10007140-018","天盛村",304,1049,557,492
"10007","彰化縣","10007140","埔鹽鄉","10007140-019","太平村",520,1851,978,873
"10007","彰化縣","10007140","埔鹽鄉","10007140-004","出水村",299,1123,565,558
"10007","彰化縣","10007140","埔鹽鄉","10007140-006","打廉村",313,1115,581,534
"10007","彰化縣","10007140","埔鹽鄉","10007140-015","永平村",341,1270,676,594
"10007","彰化縣","10007140","埔鹽鄉","10007140-016","永樂村",268,1004,545,459
"10007","彰化縣","10007140","埔鹽鄉","10007140-010","瓦嗂村",403,1515,790,725
"10007","彰化縣","10007140","埔鹽鄉","10007140-017","石埤村",440,1751,925,826
"10007","彰化縣","10007140","埔鹽鄉","10007140-011","好修村",571,2079,1064,1015
"10007","彰化縣","10007140","埔鹽鄉","10007140-012","西湖村",590,2555,1357,1198
"10007","彰化縣","10007140","埔鹽鄉","10007140-009","角樹村",230,837,436,401
"10007","彰化縣","10007140","埔鹽鄉","10007140-005","南港村",539,2029,1074,955
"10007","彰化縣","10007140","埔鹽鄉","10007140-022","南新村",422,1573,838,735
"10007","彰化縣","10007140","埔鹽鄉","10007140-002","埔南村",537,1876,966,910
"10007","彰化縣","10007140","埔鹽鄉","10007140-001","埔鹽村",556,2018,1054,964
"10007","彰化縣","10007140","埔鹽鄉","10007140-008","崑崙村",353,1316,663,653
"10007","彰化縣","10007140","埔鹽鄉","10007140-020","新水村",465,1867,964,903
"10007","彰化縣","10007140","埔鹽鄉","10007140-014","新興村",136,490,270,220
"10007","彰化縣","10007140","埔鹽鄉","10007140-007","豐澤村",439,1562,860,702
"10007","彰化縣","10007220","埤頭鄉","10007220-017","大湖村",347,1159,608,551
"10007","彰化縣","10007220","埤頭鄉","10007220-015","中和村",509,1736,884,852
"10007","彰化縣","10007220","埤頭鄉","10007220-010","元埔村",190,690,367,323
"10007","彰化縣","10007220","埤頭鄉","10007220-008","平原村",705,2476,1274,1202
"10007","彰化縣","10007220","埤頭鄉","10007220-006","永豊村",499,1910,996,914
"10007","彰化縣","10007220","埤頭鄉","10007220-007","合興村",1203,4086,2058,2028
"10007","彰化縣","10007220","埤頭鄉","10007220-014","竹圍村",394,1295,683,612
"10007","彰化縣","10007220","埤頭鄉","10007220-016","庄內村",355,1269,661,608
"10007","彰化縣","10007220","埤頭鄉","10007220-001","和豊村",848,3002,1541,1461
"10007","彰化縣","10007220","埤頭鄉","10007220-011","芙朝村",527,1911,1003,908
"10007","彰化縣","10007220","埤頭鄉","10007220-003","埤頭村",532,2055,1090,965
"10007","彰化縣","10007220","埤頭鄉","10007220-005","崙子村",464,1588,809,779
"10007","彰化縣","10007220","埤頭鄉","10007220-009","崙腳村",229,874,454,420
"10007","彰化縣","10007220","埤頭鄉","10007220-013","陸嘉村",286,960,514,446
"10007","彰化縣","10007220","埤頭鄉","10007220-012","新庄村",383,1292,697,595
"10007","彰化縣","10007220","埤頭鄉","10007220-004","豊崙村",773,2855,1538,1317
"10007","彰化縣","10007220","埤頭鄉","10007220-002","興農村",591,2063,1084,979
"10007","彰化縣","10007020","鹿港鎮","10007020-001","大有里",461,1420,739,681
"10007","彰化縣","10007020","鹿港鎮","10007020-025","山崙里",946,3769,1959,1810
"10007","彰化縣","10007020","鹿港鎮","10007020-002","中興里",208,609,310,299
"10007","彰化縣","10007020","鹿港鎮","10007020-029","永安里",1682,5460,2711,2749
"10007","彰化縣","10007020","鹿港鎮","10007020-011","玉順里",424,1539,791,748
"10007","彰化縣","10007020","鹿港鎮","10007020-008","東石里",1404,5183,2635,2548
"10007","彰化縣","10007020","鹿港鎮","10007020-006","東崎里",1689,6315,3246,3069
"10007","彰化縣","10007020","鹿港鎮","10007020-014","長興里",110,359,183,176
"10007","彰化縣","10007020","鹿港鎮","10007020-028","洋厝里",741,2911,1494,1417
"10007","彰化縣","10007020","鹿港鎮","10007020-003","洛津里",339,1039,532,507
"10007","彰化縣","10007020","鹿港鎮","10007020-007","埔崙里",1679,5740,2887,2853
"10007","彰化縣","10007020","鹿港鎮","10007020-013","泰興里",471,1548,778,770
"10007","彰化縣","10007020","鹿港鎮","10007020-026","海埔里",1079,4092,2092,2000
"10007","彰化縣","10007020","鹿港鎮","10007020-023","草中里",947,3853,1980,1873
"10007","彰化縣","10007020","鹿港鎮","10007020-009","郭厝里",210,676,376,300
"10007","彰化縣","10007020","鹿港鎮","10007020-005","頂厝里",2560,9267,4659,4608
"10007","彰化縣","10007020","鹿港鎮","10007020-019","頂番里",1204,4695,2402,2293
"10007","彰化縣","10007020","鹿港鎮","10007020-012","景福里",469,1376,689,687
"10007","彰化縣","10007020","鹿港鎮","10007020-017","菜園里",335,1251,645,606
"10007","彰化縣","10007020","鹿港鎮","10007020-018","街尾里",834,2884,1402,1482
"10007","彰化縣","10007020","鹿港鎮","10007020-027","詔安里",610,2364,1238,1126
"10007","彰化縣","10007020","鹿港鎮","10007020-004","順興里",379,1071,558,513
"10007","彰化縣","10007020","鹿港鎮","10007020-010","新宮里",340,1078,569,509
"10007","彰化縣","10007020","鹿港鎮","10007020-022","溝墘里",1230,5100,2623,2477
"10007","彰化縣","10007020","鹿港鎮","10007020-021","廖厝里",1180,4860,2504,2356
"10007","彰化縣","10007020","鹿港鎮","10007020-016","興化里",224,776,400,376
"10007","彰化縣","10007020","鹿港鎮","10007020-024","頭南里",601,2551,1312,1239
"10007","彰化縣","10007020","鹿港鎮","10007020-020","頭崙里",735,3302,1707,1595
"10007","彰化縣","10007020","鹿港鎮","10007020-015","龍山里",265,876,442,434
"10007","彰化縣","10007260","溪州鄉","10007260-016","三圳村",415,1496,775,721
"10007","彰化縣","10007260","溪州鄉","10007260-019","三條村",291,1071,572,499
"10007","彰化縣","10007260","溪州鄉","10007260-015","大庄村",629,2331,1266,1065
"10007","彰化縣","10007260","溪州鄉","10007260-004","水尾村",468,1767,910,857
"10007","彰化縣","10007260","溪州鄉","10007260-008","瓦厝村",377,1103,578,525
"10007","彰化縣","10007260","溪州鄉","10007260-006","圳寮村",470,1799,962,837
"10007","彰化縣","10007260","溪州鄉","10007260-012","成功村",648,2276,1229,1047
"10007","彰化縣","10007260","溪州鄉","10007260-009","西畔村",701,2530,1361,1169
"10007","彰化縣","10007260","溪州鄉","10007260-005","坑厝村",249,849,442,407
"10007","彰化縣","10007260","溪州鄉","10007260-014","尾厝村",637,2144,1105,1039
"10007","彰化縣","10007260","溪州鄉","10007260-017","東州村",691,2317,1189,1128
"10007","彰化縣","10007260","溪州鄉","10007260-003","柑園村",396,1440,745,695
"10007","彰化縣","10007260","溪州鄉","10007260-010","張厝村",248,880,466,414
"10007","彰化縣","10007260","溪州鄉","10007260-013","菜公村",296,1049,573,476
"10007","彰化縣","10007260","溪州鄉","10007260-011","溪州村",650,1888,969,919
"10007","彰化縣","10007260","溪州鄉","10007260-001","溪厝村",623,2210,1149,1061
"10007","彰化縣","10007260","溪州鄉","10007260-018","榮光村",318,1006,540,466
"10007","彰化縣","10007260","溪州鄉","10007260-007","潮洋村",304,1055,566,489
"10007","彰化縣","10007260","溪州鄉","10007260-002","舊眉村",450,1651,823,828
"10007","彰化縣","10007110","溪湖鎮","10007110-010","大竹里",964,3024,1548,1476
"10007","彰化縣","10007110","溪湖鎮","10007110-007","大突里",1176,4193,2109,2084
"10007","彰化縣","10007110","溪湖鎮","10007110-022","大庭里",466,1603,836,767
"10007","彰化縣","10007110","溪湖鎮","10007110-014","中山里",755,2882,1498,1384
"10007","彰化縣","10007110","溪湖鎮","10007110-015","中竹里",265,1084,548,536
"10007","彰化縣","10007110","溪湖鎮","10007110-003","太平里",700,2447,1199,1248
"10007","彰化縣","10007110","溪湖鎮","10007110-008","北勢里",474,1688,902,786
"10007","彰化縣","10007110","溪湖鎮","10007110-002","平和里",274,835,422,413
"10007","彰化縣","10007110","溪湖鎮","10007110-012","田中里",294,1048,521,527
"10007","彰化縣","10007110","溪湖鎮","10007110-001","光平里",451,1547,775,772
"10007","彰化縣","10007110","溪湖鎮","10007110-004","光華里",181,555,279,276
"10007","彰化縣","10007110","溪湖鎮","10007110-024","西勢里",745,2685,1384,1301
"10007","彰化縣","10007110","溪湖鎮","10007110-017","西溪里",653,2266,1158,1108
"10007","彰化縣","10007110","溪湖鎮","10007110-006","西寮里",737,2801,1435,1366
"10007","彰化縣","10007110","溪湖鎮","10007110-009","汴頭里",992,3530,1803,1727
"10007","彰化縣","10007110","溪湖鎮","10007110-020","忠覺里",423,1575,795,780
"10007","彰化縣","10007110","溪湖鎮","10007110-016","東溪里",450,1592,815,777
"10007","彰化縣","10007110","溪湖鎮","10007110-005","東寮里",1200,4315,2197,2118
"10007","彰化縣","10007110","溪湖鎮","10007110-013","河東里",616,2202,1112,1090
"10007","彰化縣","10007110","溪湖鎮","10007110-019","頂庄里",240,807,435,372
"10007","彰化縣","10007110","溪湖鎮","10007110-011","湖西里",835,2717,1371,1346
"10007","彰化縣","10007110","溪湖鎮","10007110-018","湖東里",1653,5862,2952,2910
"10007","彰化縣","10007110","溪湖鎮","10007110-025","番婆里",560,2106,1090,1016
"10007","彰化縣","10007110","溪湖鎮","10007110-021","湳底里",249,871,456,415
"10007","彰化縣","10007110","溪湖鎮","10007110-023","媽厝里",456,1567,813,754
"10007","彰化縣","10007010","彰化市","10007010-057","三村里",341,1382,715,667
"10007","彰化縣","10007010","彰化市","10007010-002","下部里",1961,6456,3153,3303
"10007","彰化縣","10007010","彰化市","10007010-035","大同里",467,1180,601,579
"10007","彰化縣","10007010","彰化市","10007010-050","大竹里",1145,3961,1990,1971
"10007","彰化縣","10007010","彰化市","10007010-011","中山里",354,996,494,502
"10007","彰化縣","10007010","彰化市","10007010-017","中央里",369,902,475,427
"10007","彰化縣","10007010","彰化市","10007010-012","中正里",683,1922,932,990
"10007","彰化縣","10007010","彰化市","10007010-056","中庄里",980,2984,1480,1504
"10007","彰化縣","10007010","彰化市","10007010-024","五權里",1652,5202,2481,2721
"10007","彰化縣","10007010","彰化市","10007010-046","介壽里",1333,3023,1592,1431
"10007","彰化縣","10007010","彰化市","10007010-001","文化里",628,1926,918,1008
"10007","彰化縣","10007010","彰化市","10007010-054","牛埔里",926,3549,1823,1726
"10007","彰化縣","10007010","彰化市","10007010-063","古夷里",865,2943,1500,1443
"10007","彰化縣","10007010","彰化市","10007010-071","台鳳里",1562,5256,2691,2565
"10007","彰化縣","10007010","彰化市","10007010-031","平和里",1553,5117,2551,2566
"10007","彰化縣","10007010","彰化市","10007010-005","民生里",659,2050,967,1083
"10007","彰化縣","10007010","彰化市","10007010-019","民權里",497,1424,735,689
"10007","彰化縣","10007010","彰化市","10007010-036","永生里",563,1477,736,741
"10007","彰化縣","10007010","彰化市","10007010-013","永福里",417,1164,597,567
"10007","彰化縣","10007010","彰化市","10007010-069","田中里",268,1037,556,481
"10007","彰化縣","10007010","彰化市","10007010-066","石牌里",363,1459,766,693
"10007","彰化縣","10007010","彰化市","10007010-045","光南里",648,1811,879,932
"10007","彰化縣","10007010","彰化市","10007010-014","光復里",322,956,479,477
"10007","彰化縣","10007010","彰化市","10007010-015","光華里",369,916,461,455
"10007","彰化縣","10007010","彰化市","10007010-073","向陽里",1853,5961,2864,3097
"10007","彰化縣","10007010","彰化市","10007010-052","安溪里",727,2294,1165,1129
"10007","彰化縣","10007010","彰化市","10007010-040","成功里",622,1840,900,940
"10007","彰化縣","10007010","彰化市","10007010-051","竹中里",594,2101,1099,1002
"10007","彰化縣","10007010","彰化市","10007010-068","竹巷里",290,1018,550,468
"10007","彰化縣","10007010","彰化市","10007010-043","西安里",1217,3588,1726,1862
"10007","彰化縣","10007010","彰化市","10007010-021","西勢里",1443,4516,2226,2290
"10007","彰化縣","10007010","彰化市","10007010-020","西興里",1358,4114,2067,2047
"10007","彰化縣","10007010","彰化市","10007010-070","快官里",391,1324,665,659
"10007","彰化縣","10007010","彰化市","10007010-033","卦山里",1071,3027,1491,1536
"10007","彰化縣","10007010","彰化市","10007010-065","和調里",1053,3419,1738,1681
"10007","彰化縣","10007010","彰化市","10007010-047","延平里",3372,10615,5188,5427
"10007","彰化縣","10007010","彰化市","10007010-041","延和里",1863,6160,3049,3111
"10007","彰化縣","10007010","彰化市","10007010-022","忠孝里",522,1620,792,828
"10007","彰化縣","10007010","彰化市","10007010-023","忠權里",1284,3964,1938,2026
"10007","彰化縣","10007010","彰化市","10007010-026","東芳里",1189,4138,2102,2036
"10007","彰化縣","10007010","彰化市","10007010-034","東興里",701,1865,918,947
"10007","彰化縣","10007010","彰化市","10007010-025","長樂里",496,1353,668,685
"10007","彰化縣","10007010","彰化市","10007010-062","阿夷里",3117,9873,4893,4980
"10007","彰化縣","10007010","彰化市","10007010-004","信義里",436,1201,550,651
"10007","彰化縣","10007010","彰化市","10007010-027","南安里",648,2497,1280,1217
"10007","彰化縣","10007010","彰化市","10007010-028","南美里",562,2083,1072,1011
"10007","彰化縣","10007010","彰化市","10007010-042","南興里",2703,8669,4151,4518
"10007","彰化縣","10007010","彰化市","10007010-039","南瑤里",2953,9187,4451,4736
"10007","彰化縣","10007010","彰化市","10007010-048","建寶里",968,2763,1400,1363
"10007","彰化縣","10007010","彰化市","10007010-061","茄南里",995,3568,1793,1775
"10007","彰化縣","10007010","彰化市","10007010-060","茄苳里",305,1140,598,542
"10007","彰化縣","10007010","彰化市","10007010-053","香山里",1085,3818,1978,1840
"10007","彰化縣","10007010","彰化市","10007010-032","桃源里",872,3176,1727,1449
"10007","彰化縣","10007010","彰化市","10007010-058","國聖里",826,2963,1524,1439
"10007","彰化縣","10007010","彰化市","10007010-072","崙平里",2183,6438,3107,3331
"10007","彰化縣","10007010","彰化市","10007010-018","富貴里",375,1086,536,550
"10007","彰化縣","10007010","彰化市","10007010-064","復興里",1661,5450,2712,2738
"10007","彰化縣","10007010","彰化市","10007010-038","華北里",691,1830,875,955
"10007","彰化縣","10007010","彰化市","10007010-037","華陽里",803,2229,1091,1138
"10007","彰化縣","10007010","彰化市","10007010-006","陽明里",776,2269,1129,1140
"10007","彰化縣","10007010","彰化市","10007010-029","莿桐里",1177,3652,1822,1830
"10007","彰化縣","10007010","彰化市","10007010-009","新華里",687,2187,1078,1109
"10007","彰化縣","10007010","彰化市","10007010-008","新興里",2050,6484,3146,3338
"10007","彰化縣","10007010","彰化市","10007010-007","萬安里",1656,5503,2598,2905
"10007","彰化縣","10007010","彰化市","10007010-016","萬壽里",405,1096,542,554
"10007","彰化縣","10007010","彰化市","10007010-044","彰安里",1237,3780,1835,1945
"10007","彰化縣","10007010","彰化市","10007010-055","福山里",2453,8290,4128,4162
"10007","彰化縣","10007010","彰化市","10007010-067","福田里",415,1553,802,751
"10007","彰化縣","10007010","彰化市","10007010-049","福安里",403,1212,605,607
"10007","彰化縣","10007010","彰化市","10007010-030","磚嗂里",1039,3977,1999,1978
"10007","彰化縣","10007010","彰化市","10007010-003","興北里",781,2409,1138,1271
"10007","彰化縣","10007010","彰化市","10007010-010","龍山里",858,2279,1084,1195
"10007","彰化縣","10007010","彰化市","10007010-059","寶部里",391,1500,803,697
"10007","彰化縣","10007060","福興鄉","10007060-018","二港村",383,1626,852,774
"10007","彰化縣","10007060","福興鄉","10007060-007","三汴村",447,1721,892,829
"10007","彰化縣","10007060","福興鄉","10007060-013","三和村",326,1302,687,615
"10007","彰化縣","10007060","福興鄉","10007060-003","大崙村",378,1448,775,673
"10007","彰化縣","10007060","福興鄉","10007060-006","元中村",383,1473,770,703
"10007","彰化縣","10007060","福興鄉","10007060-005","外中村",376,1421,758,663
"10007","彰化縣","10007060","福興鄉","10007060-004","外埔村",442,1666,899,767
"10007","彰化縣","10007060","福興鄉","10007060-021","同安村",704,2873,1522,1351
"10007","彰化縣","10007060","福興鄉","10007060-022","西勢村",615,2375,1211,1164
"10007","彰化縣","10007060","福興鄉","10007060-011","秀厝村",757,3008,1552,1456
"10007","彰化縣","10007060","福興鄉","10007060-002","社尾村",449,1733,924,809
"10007","彰化縣","10007060","福興鄉","10007060-016","頂粘村",652,2906,1525,1381
"10007","彰化縣","10007060","福興鄉","10007060-014","麥厝村",711,2824,1496,1328
"10007","彰化縣","10007060","福興鄉","10007060-001","番社村",434,1695,876,819
"10007","彰化縣","10007060","福興鄉","10007060-009","番婆村",761,2868,1513,1355
"10007","彰化縣","10007060","福興鄉","10007060-015","廈粘村",575,2389,1295,1094
"10007","彰化縣","10007060","福興鄉","10007060-008","萬豐村",289,1012,531,481
"10007","彰化縣","10007060","福興鄉","10007060-020","福南村",796,3087,1581,1506
"10007","彰化縣","10007060","福興鄉","10007060-019","福興村",1216,4317,2201,2116
"10007","彰化縣","10007060","福興鄉","10007060-017","福寶村",377,1616,852,764
"10007","彰化縣","10007060","福興鄉","10007060-010","橋頭村",981,3158,1569,1589
"10007","彰化縣","10007060","福興鄉","10007060-012","鎮平村",374,1497,788,709
"10007","彰化縣","10007040","線西鄉","10007040-006","下犁村",563,2323,1232,1091
"10007","彰化縣","10007040","線西鄉","10007040-002","頂庄村",377,1538,826,712
"10007","彰化縣","10007040","線西鄉","10007040-007","頂犁村",770,3047,1612,1435
"10007","彰化縣","10007040","線西鄉","10007040-003","寓埔村",722,2821,1468,1353
"10007","彰化縣","10007040","線西鄉","10007040-004","塭仔村",374,1544,775,769
"10007","彰化縣","10007040","線西鄉","10007040-005","溝內村",375,1481,750,731
"10007","彰化縣","10007040","線西鄉","10007040-008","德興村",391,1615,832,783
"10007","彰化縣","10007040","線西鄉","10007040-001","線西村",681,2754,1357,1397
"66000","臺中市","66000110","大甲區","66000110-002","大甲里",434,1329,676,653
"66000","臺中市","66000110","大甲區","66000110-009","中山里",1664,5101,2482,2619
"66000","臺中市","66000110","大甲區","66000110-021","太白里",403,1596,816,780
"66000","臺中市","66000110","大甲區","66000110-004","孔門里",373,1139,591,548
"66000","臺中市","66000110","大甲區","66000110-014","文曲里",356,1356,703,653
"66000","臺中市","66000110","大甲區","66000110-016","文武里",1940,6771,3329,3442
"66000","臺中市","66000110","大甲區","66000110-024","日南里",1850,6299,3233,3066
"66000","臺中市","66000110","大甲區","66000110-005","平安里",778,2828,1400,1428
"66000","臺中市","66000110","大甲區","66000110-019","江南里",430,1575,815,760
"66000","臺中市","66000110","大甲區","66000110-026","西岐里",503,1972,1006,966
"66000","臺中市","66000110","大甲區","66000110-006","庄美里",766,2764,1396,1368
"66000","臺中市","66000110","大甲區","66000110-017","奉化里",772,2537,1269,1268
"66000","臺中市","66000110","大甲區","66000110-022","孟春里",1373,4875,2438,2437
"66000","臺中市","66000110","大甲區","66000110-008","岷山里",759,2575,1298,1277
"66000","臺中市","66000110","大甲區","66000110-023","幸福里",944,3261,1702,1559
"66000","臺中市","66000110","大甲區","66000110-015","武曲里",536,2239,1144,1095
"66000","臺中市","66000110","大甲區","66000110-013","武陵里",349,1392,715,677
"66000","臺中市","66000110","大甲區","66000110-010","南陽里",334,1011,526,485
"66000","臺中市","66000110","大甲區","66000110-029","建興里",438,1863,981,882
"66000","臺中市","66000110","大甲區","66000110-020","頂店里",1526,5426,2725,2701
"66000","臺中市","66000110","大甲區","66000110-001","朝陽里",584,1844,902,942
"66000","臺中市","66000110","大甲區","66000110-003","順天里",643,1960,1019,941
